Year,Quarter,Ticker,Open,Close
2018,1,TXN,86.80933257630815,87.87100219726562
2018,1,TXN,87.02487254863186,85.93926239013672
2018,1,TXN,85.4283822482974,83.18531036376953
2018,1,TXN,81.91608912531635,84.51039123535156
2018,1,TXN,83.4966229732565,81.40522003173828
2018,1,TXN,81.44510586209627,77.95677185058594
2018,1,TXN,79.44152748734747,80.21582794189453
2018,1,TXN,81.061967611321,81.37328338623047
2018,1,TXN,80.71074164153752,80.60697174072266
2018,1,TXN,79.70492688562861,81.9639663696289
2018,1,TXN,82.8739560822876,83.47264099121094
2018,1,TXN,83.24116869565661,83.39283752441406
2018,1,TXN,83.00968574754809,84.04740905761719
2018,1,TXN,84.43055664782146,82.74626159667969
2018,1,TXN,83.01765375674455,82.96177673339844
2018,1,TXN,83.82389595088378,85.4443359375
2018,1,TXN,85.63591627013227,87.51179504394531
2018,1,TXN,87.31224847478684,86.48207092285156
2018,1,TXN,87.04082822897172,86.49003601074219
2018,1,TXN,86.95303280299429,85.03723907470703
2018,1,TXN,83.64829665671179,86.38628387451172
2018,1,TXN,85.79556724189791,87.01688385009766
2018,1,TXN,87.78318521195015,87.55967712402344
2018,1,TXN,86.24259101151895,86.65767669677734
2018,1,TXN,87.15258511583082,87.40003967285156
2018,1,TXN,87.80714863261932,89.0284652709961
2018,1,TXN,89.43558340764156,89.1082992553711
2018,1,TXN,89.43556042167269,88.2780990600586
2018,1,TXN,88.77302746928994,87.783203125
2018,1,TXN,87.75926780511712,87.57566833496094
2018,1,TXN,87.90294136514844,87.783203125
2018,1,TXN,87.30424647142989,86.09889221191406
2018,1,TXN,86.42616784866918,87.37608337402344
2018,1,TXN,87.11266630487789,86.72152709960938
2018,1,TXN,85.0212835896279,82.93785858154297
2018,1,TXN,83.04161100613567,80.91029357910156
2018,1,TXN,83.105491172157,85.09312438964844
2018,1,TXN,86.21065937133073,81.86819458007812
2018,1,TXN,81.63670561964587,81.3493423461914
2018,1,TXN,82.0757466593625,82.92987060546875
2018,2,TXN,82.10766095861753,80.34353637695312
2018,2,TXN,81.35732683163002,81.56487274169922
2018,2,TXN,79.80872932045212,83.18531036376953
2018,2,TXN,82.88193946593594,81.61272430419922
2018,2,TXN,80.59898543035554,79.39363098144531
2018,2,TXN,79.85659593092525,79.6729965209961
2018,2,TXN,81.15775721441746,81.70854949951172
2018,2,TXN,80.95020231929662,81.69256591796875
2018,2,TXN,82.25932669228298,83.20923614501953
2018,2,TXN,83.77598434797561,81.54888153076172
2018,2,TXN,82.27530675512179,82.6185531616211
2018,2,TXN,83.08951206687509,84.12723541259766
2018,2,TXN,83.87176781121025,84.09527587890625
2018,2,TXN,82.81011803987333,80.85441589355469
2018,2,TXN,80.59100968999276,79.79276275634766
2018,2,TXN,80.2956429463439,78.3000259399414
2018,2,TXN,79.63310762235342,78.5634536743164
2018,2,TXN,80.9901355997969,82.21943664550781
2018,2,TXN,83.03362008392057,81.99590301513672
2018,2,TXN,82.35513264296479,81.82829284667969
2018,2,TXN,82.16352595206249,80.96615600585938
2018,2,TXN,80.70274912701032,82.5387191772461
2018,2,TXN,82.44293111099807,82.18749237060547
2018,2,TXN,81.18172413277253,82.69839477539062
2018,2,TXN,82.31290675770927,84.07159423828125
2018,2,TXN,84.31251729720616,83.92705535888672
2018,2,TXN,83.95917416078863,84.68994903564453
2018,2,TXN,85.12358859926971,86.36029052734375
2018,2,TXN,86.85012836227814,88.31168365478516
2018,2,TXN,88.03064460136812,87.73351287841797
2018,2,TXN,88.11897952874916,88.8497543334961
2018,2,TXN,88.32778099771522,87.70140075683594
2018,2,TXN,88.13502963170502,89.46006774902344
2018,2,TXN,88.90597267053852,88.60081481933594
2018,2,TXN,88.27152968084562,88.76942443847656
2018,2,TXN,89.7090037494106,88.6650390625
2018,2,TXN,89.17899492056615,89.02641296386719
2018,2,TXN,87.92622098615762,89.1950454711914
2018,2,TXN,89.13081839790675,88.9380874633789
2018,2,TXN,88.84976252537304,89.58856964111328
